Measurement_ID,SampPoint_ID,Fecha,Hora,Depth,Variable_ID,Valor,Censoring_ID,Method_ID,QC_ID,Monitoring_ID
2255962,SAU_C1,2005-09-07,NULL,3,DOC,289.734,0,"TOC analyzer - UB",1,UB
2255963,SAU_C1,2005-09-07,NULL,6,DOC,273.916,0,"TOC analyzer - UB",1,UB
2255964,SAU_C1,2005-09-07,NULL,9,DOC,272.25,0,"TOC analyzer - UB",1,UB
2255965,SAU_C1,2005-09-07,NULL,12,DOC,215.636,0,"TOC analyzer - UB",1,UB
2255966,SAU_C1,2005-09-07,NULL,18,DOC,255.766,0,"TOC analyzer - UB",1,UB
2255967,SAU_C1,2005-09-07,NULL,27,DOC,227.292,0,"TOC analyzer - UB",1,UB
2255968,SAU_C1,2005-10-05,NULL,0,DOC,404.629,0,"TOC analyzer - UB",1,UB
2255969,SAU_C1,2005-10-05,NULL,8,DOC,375.489,0,"TOC analyzer - UB",1,UB
2255970,SAU_C1,2005-10-05,NULL,10,DOC,407.959,0,"TOC analyzer - UB",1,UB
2255971,SAU_C1,2005-10-05,NULL,15,DOC,343.851,0,"TOC analyzer - UB",1,UB
2255972,SAU_C1,2005-10-05,NULL,23,DOC,376.322,0,"TOC analyzer - UB",1,UB
2255973,SAU_C1,2005-11-09,NULL,0,DOC,298.893,0,"TOC analyzer - UB",1,UB
2255974,SAU_C1,2005-11-09,NULL,5,DOC,308.884,0,"TOC analyzer - UB",1,UB
2255975,SAU_C1,2005-11-09,NULL,8,DOC,308.134,0,"TOC analyzer - UB",1,UB
2255976,SAU_C1,2005-11-09,NULL,14,DOC,302.306,0,"TOC analyzer - UB",1,UB
2255977,SAU_C1,2005-11-09,NULL,24,DOC,261.344,0,"TOC analyzer - UB",1,UB
2255978,SAU_C1,2005-12-14,NULL,0,DOC,187.412,0,"TOC analyzer - UB",1,UB
2255979,SAU_C1,2005-12-14,NULL,5,DOC,189.41,0,"TOC analyzer - UB",1,UB
2255980,SAU_C1,2005-12-14,NULL,15,DOC,167.263,0,"TOC analyzer - UB",1,UB
2255981,SAU_C1,2005-12-14,NULL,17,DOC,164.349,0,"TOC analyzer - UB",1,UB
2255982,SAU_C1,2005-12-14,NULL,20,DOC,159.853,0,"TOC analyzer - UB",1,UB
2255983,SAU_C1,2005-12-14,NULL,26,DOC,152.194,0,"TOC analyzer - UB",1,UB
2255984,SAU_C1,2006-01-11,NULL,0,DOC,259.821,0,"TOC analyzer - UB",1,UB
2255985,SAU_C1,2006-01-11,NULL,2,DOC,265.112,0,"TOC analyzer - UB",1,UB
2255986,SAU_C1,2006-01-11,NULL,8,DOC,210.434,0,"TOC analyzer - UB",1,UB
2255987,SAU_C1,2006-01-11,NULL,15,DOC,167.92,0,"TOC analyzer - UB",1,UB
2255988,SAU_C1,2006-01-11,NULL,23,DOC,232.37,0,"TOC analyzer - UB",1,UB
2255989,SAU_C1,2006-01-11,NULL,29,DOC,159.833,0,"TOC analyzer - UB",1,UB
2255990,SAU_C1,2006-02-08,NULL,0,DOC,343.828,0,"TOC analyzer - UB",1,UB
2255991,SAU_C1,2006-02-08,NULL,5,DOC,365.701,0,"TOC analyzer - UB",1,UB
2255992,SAU_C1,2006-02-08,NULL,8,DOC,389.883,0,"TOC analyzer - UB",1,UB
2255993,SAU_C1,2006-02-08,NULL,17,DOC,292.106,0,"TOC analyzer - UB",1,UB
2255994,SAU_C1,2006-02-08,NULL,28,DOC,314.036,0,"TOC analyzer - UB",1,UB
2255995,SAU_C1,2006-02-08,NULL,43,DOC,294.112,0,"TOC analyzer - UB",1,UB
2255996,SAU_C1,2006-03-08,NULL,0,DOC,321.678,0,"TOC analyzer - UB",1,UB
2255997,SAU_C1,2006-03-08,NULL,5,DOC,328.52,0,"TOC analyzer - UB",1,UB
2255998,SAU_C1,2006-03-08,NULL,9,DOC,329.727,0,"TOC analyzer - UB",1,UB
2255999,SAU_C1,2006-03-08,NULL,15,DOC,324.736,0,"TOC analyzer - UB",1,UB
2256000,SAU_C1,2006-03-08,NULL,30,DOC,262.774,0,"TOC analyzer - UB",1,UB
2256001,SAU_C1,2006-03-08,NULL,42,DOC,279.835,0,"TOC analyzer - UB",1,UB
2256002,SAU_C1,2006-04-05,NULL,0,DOC,212.389,0,"TOC analyzer - UB",1,UB
2256003,SAU_C1,2006-04-05,NULL,3,DOC,215.552,0,"TOC analyzer - UB",1,UB
2256004,SAU_C1,2006-04-05,NULL,5,DOC,216.385,0,"TOC analyzer - UB",1,UB
2256005,SAU_C1,2006-04-05,NULL,7,DOC,268.337,0,"TOC analyzer - UB",1,UB
2256006,SAU_C1,2006-04-05,NULL,18,DOC,280.992,0,"TOC analyzer - UB",1,UB
2256007,SAU_C1,2006-04-05,NULL,35,DOC,249.854,0,"TOC analyzer - UB",1,UB
2256008,SAU_C1,2006-04-05,NULL,49,DOC,258.68,0,"TOC analyzer - UB",1,UB
2256009,SAU_C1,2006-05-10,NULL,0,DOC,216.546,0,"TOC analyzer - UB",1,UB
2256010,SAU_C1,2006-05-10,NULL,3,DOC,220.537,0,"TOC analyzer - UB",1,UB
2256011,SAU_C1,2006-05-10,NULL,5,DOC,197.608,0,"TOC analyzer - UB",1,UB
2256012,SAU_C1,2006-05-10,NULL,13,DOC,143.302,0,"TOC analyzer - UB",1,UB
2256013,SAU_C1,2006-05-10,NULL,30,DOC,263.611,0,"TOC analyzer - UB",1,UB
2256014,SAU_C1,2006-05-10,NULL,50,DOC,268.439,0,"TOC analyzer - UB",1,UB
2256015,SAU_C1,2006-06-07,NULL,0,DOC,240.902,0,"TOC analyzer - UB",1,UB
2256016,SAU_C1,2006-06-07,NULL,4,DOC,233.648,0,"TOC analyzer - UB",1,UB
2256017,SAU_C1,2006-06-07,NULL,10,DOC,162.057,0,"TOC analyzer - UB",1,UB
2256018,SAU_C1,2006-06-07,NULL,13,DOC,154.488,0,"TOC analyzer - UB",1,UB
2256019,SAU_C1,2006-06-07,NULL,35,DOC,271.651,0,"TOC analyzer - UB",1,UB
2256020,SAU_C1,2006-06-07,NULL,50,DOC,264.87,0,"TOC analyzer - UB",1,UB
2256021,SAU_C1,2006-06-28,NULL,0,DOC,241.217,0,"TOC analyzer - UB",1,UB
2256022,SAU_C1,2006-06-28,NULL,4,DOC,234.752,0,"TOC analyzer - UB",1,UB
2256023,SAU_C1,2006-06-28,NULL,8,DOC,203.529,0,"TOC analyzer - UB",1,UB
2256024,SAU_C1,2006-06-28,NULL,10,DOC,197.38,0,"TOC analyzer - UB",1,UB
2256025,SAU_C1,2006-06-28,NULL,14,DOC,160.48,0,"TOC analyzer - UB",1,UB
2256026,SAU_C1,2006-06-28,NULL,23,DOC,200.376,0,"TOC analyzer - UB",1,UB
2256027,SAU_C1,2006-06-28,NULL,33,DOC,264.713,0,"TOC analyzer - UB",1,UB
2256028,SAU_C1,2006-06-28,NULL,48,DOC,215.198,0,"TOC analyzer - UB",1,UB
2256029,SAU_C1,2006-08-02,NULL,0,DOC,3823.99,0,"TOC analyzer - UB",1,UB
2256030,SAU_C1,2006-08-02,NULL,5,DOC,290.151,0,"TOC analyzer - UB",1,UB
2256031,SAU_C1,2006-08-02,NULL,10,DOC,224.794,0,"TOC analyzer - UB",1,UB
2256032,SAU_C1,2006-08-02,NULL,17,DOC,181.917,0,"TOC analyzer - UB",1,UB
2256033,SAU_C1,2006-08-02,NULL,28,DOC,227.791,0,"TOC analyzer - UB",1,UB
2256034,SAU_C1,2006-08-02,NULL,42,DOC,218.633,0,"TOC analyzer - UB",1,UB
2256035,SAU_C1,2006-09-06,NULL,0,DOC,237.199,0,"TOC analyzer - UB",1,UB
2256036,SAU_C1,2006-09-06,NULL,3,DOC,172.259,0,"TOC analyzer - UB",1,UB
2256037,SAU_C1,2006-09-06,NULL,10,DOC,200.4,0,"TOC analyzer - UB",1,UB
2256038,SAU_C1,2006-09-06,NULL,20,DOC,162.601,0,"TOC analyzer - UB",1,UB
2256039,SAU_C1,2006-09-06,NULL,25,DOC,226.126,0,"TOC analyzer - UB",1,UB
2256040,SAU_C1,2006-09-06,NULL,30,DOC,226.293,0,"TOC analyzer - UB",1,UB
2256041,SAU_C1,2006-09-06,NULL,43,DOC,225.46,0,"TOC analyzer - UB",1,UB
2256042,SAU_C1,2006-10-11,NULL,0,DOC,199.567,0,"TOC analyzer - UB",1,UB
2256043,SAU_C1,2006-10-11,NULL,10,DOC,774.79,0,"TOC analyzer - UB",1,UB
2256044,SAU_C1,2006-10-11,NULL,15,DOC,278.828,0,"TOC analyzer - UB",1,UB
2256045,SAU_C1,2006-10-11,NULL,20,DOC,145.45,0,"TOC analyzer - UB",1,UB
2256046,SAU_C1,2006-10-11,NULL,25,DOC,178.337,0,"TOC analyzer - UB",1,UB
2256047,SAU_C1,2006-10-11,NULL,42,DOC,228.457,0,"TOC analyzer - UB",1,UB
2256048,SAU_C1,2006-11-08,NULL,0,DOC,245.275,0,"TOC analyzer - UB",1,UB
2256049,SAU_C1,2006-11-08,NULL,2,DOC,245.192,0,"TOC analyzer - UB",1,UB
2256050,SAU_C1,2006-11-08,NULL,5,DOC,244.359,0,"TOC analyzer - UB",1,UB
2256051,SAU_C1,2006-11-08,NULL,10,DOC,246.024,0,"TOC analyzer - UB",1,UB
2256052,SAU_C1,2006-11-08,NULL,15,DOC,252.852,0,"TOC analyzer - UB",1,UB
2256053,SAU_C1,2006-11-08,NULL,20,DOC,222.629,0,"TOC analyzer - UB",1,UB
2256054,SAU_C1,2006-11-08,NULL,23,DOC,192.657,0,"TOC analyzer - UB",1,UB
2256055,SAU_C1,2006-11-08,NULL,28,DOC,280.493,0,"TOC analyzer - UB",1,UB
2256056,SAU_C1,2006-11-08,NULL,45,DOC,272.75,0,"TOC analyzer - UB",1,UB
2256057,SAU_C1,2006-12-13,NULL,0,DOC,220.465,0,"TOC analyzer - UB",1,UB
2256058,SAU_C1,2006-12-13,NULL,5,DOC,230.455,0,"TOC analyzer - UB",1,UB
2256059,SAU_C1,2006-12-13,NULL,10,DOC,216.968,0,"TOC analyzer - UB",1,UB
2256060,SAU_C1,2006-12-13,NULL,22,DOC,219.382,0,"TOC analyzer - UB",1,UB
2256061,SAU_C1,2006-12-13,NULL,23,DOC,264.258,0,"TOC analyzer - UB",1,UB
2256062,SAU_C1,2006-12-13,NULL,25,DOC,239.78,0,"TOC analyzer - UB",1,UB
2256063,SAU_C1,2006-12-13,NULL,30,DOC,258.68,0,"TOC analyzer - UB",1,UB
2256064,SAU_C1,2006-12-13,NULL,42,DOC,281.492,0,"TOC analyzer - UB",1,UB
2256065,SAU_C1,2007-01-10,NULL,0,DOC,218.3,0,"TOC analyzer - UB",1,UB
2256066,SAU_C1,2007-01-10,NULL,5,DOC,226.792,0,"TOC analyzer - UB",1,UB
2256067,SAU_C1,2007-01-10,NULL,10,DOC,218.466,0,"TOC analyzer - UB",1,UB
2256068,SAU_C1,2007-01-10,NULL,20,DOC,227.208,0,"TOC analyzer - UB",1,UB
2256069,SAU_C1,2007-01-10,NULL,23,DOC,231.038,0,"TOC analyzer - UB",1,UB
2256070,SAU_C1,2007-01-10,NULL,25,DOC,236.949,0,"TOC analyzer - UB",1,UB
2256071,SAU_C1,2007-01-10,NULL,30,DOC,264.174,0,"TOC analyzer - UB",1,UB
2256072,SAU_C1,2007-01-10,NULL,40,DOC,303.805,0,"TOC analyzer - UB",1,UB
2256073,SAU_C1,2007-02-07,NULL,0,DOC,214.886,0,"TOC analyzer - UB",1,UB
2256074,SAU_C1,2007-02-07,NULL,5,DOC,212.722,0,"TOC analyzer - UB",1,UB
2256075,SAU_C1,2007-02-07,NULL,7,DOC,206.727,0,"TOC analyzer - UB",1,UB
2256076,SAU_C1,2007-02-07,NULL,10,DOC,199.484,0,"TOC analyzer - UB",1,UB
2256077,SAU_C1,2007-02-07,NULL,16,DOC,227.375,0,"TOC analyzer - UB",1,UB
2256078,SAU_C1,2007-02-07,NULL,28,DOC,252.186,0,"TOC analyzer - UB",1,UB
2256079,SAU_C1,2007-02-07,NULL,40,DOC,258.347,0,"TOC analyzer - UB",1,UB
2256080,SAU_C1,2007-03-07,NULL,0,DOC,213.721,0,"TOC analyzer - UB",1,UB
2256081,SAU_C1,2007-03-07,NULL,2,DOC,219.049,0,"TOC analyzer - UB",1,UB
2256082,SAU_C1,2007-03-07,NULL,5,DOC,232.953,0,"TOC analyzer - UB",1,UB
2256083,SAU_C1,2007-03-07,NULL,8,DOC,217.051,0,"TOC analyzer - UB",1,UB
2256084,SAU_C1,2007-03-07,NULL,10,DOC,237.699,0,"TOC analyzer - UB",1,UB
2256085,SAU_C1,2007-03-07,NULL,17,DOC,229.123,0,"TOC analyzer - UB",1,UB
2256086,SAU_C1,2007-03-07,NULL,25,DOC,229.956,0,"TOC analyzer - UB",1,UB
2256087,SAU_C1,2007-03-07,NULL,37,DOC,232.87,0,"TOC analyzer - UB",1,UB
2256088,SAU_C1,2007-04-12,NULL,0,DOC,267.188,0,"TOC analyzer - UB",1,UB
2256089,SAU_C1,2007-04-12,NULL,3,DOC,263.901,0,"TOC analyzer - UB",1,UB
2256090,SAU_C1,2007-04-12,NULL,5,DOC,258.846,0,"TOC analyzer - UB",1,UB
2256091,SAU_C1,2007-04-12,NULL,10,DOC,216.172,0,"TOC analyzer - UB",1,UB
2256092,SAU_C1,2007-04-12,NULL,17,DOC,201.314,0,"TOC analyzer - UB",1,UB
2256093,SAU_C1,2007-04-12,NULL,27,DOC,207.625,0,"TOC analyzer - UB",1,UB
2256094,SAU_C1,2007-04-12,NULL,30,DOC,219.196,0,"TOC analyzer - UB",1,UB
2256095,SAU_C1,2007-04-12,NULL,43,DOC,225.244,0,"TOC analyzer - UB",1,UB
2256096,SAU_C1,2007-05-09,NULL,0,DOC,241.958,0,"TOC analyzer - UB",1,UB
2256097,SAU_C1,2007-05-09,NULL,5,DOC,258.846,0,"TOC analyzer - UB",1,UB
2256098,SAU_C1,2007-05-09,NULL,10,DOC,234.701,0,"TOC analyzer - UB",1,UB
2256099,SAU_C1,2007-05-09,NULL,15,DOC,274.491,0,"TOC analyzer - UB",1,UB
2256100,SAU_C1,2007-05-09,NULL,20,DOC,253.97,0,"TOC analyzer - UB",1,UB
2256101,SAU_C1,2007-05-09,NULL,26,DOC,218.185,0,"TOC analyzer - UB",1,UB
2256102,SAU_C1,2007-05-09,NULL,30,DOC,225.442,0,"TOC analyzer - UB",1,UB
2256103,SAU_C1,2007-05-09,NULL,40,DOC,228.57,0,"TOC analyzer - UB",1,UB
2256104,SAU_C1,2007-06-07,NULL,0,DOC,178.21,0,"TOC analyzer - UB",1,UB
2256105,SAU_C1,2007-06-07,NULL,5,DOC,176.567,0,"TOC analyzer - UB",1,UB
2256106,SAU_C1,2007-06-07,NULL,8,DOC,163.928,0,"TOC analyzer - UB",1,UB
2256107,SAU_C1,2007-06-07,NULL,10,DOC,159.252,0,"TOC analyzer - UB",1,UB
2256108,SAU_C1,2007-06-07,NULL,12,DOC,181.622,0,"TOC analyzer - UB",1,UB
2256109,SAU_C1,2007-06-07,NULL,18,DOC,263.77,0,"TOC analyzer - UB",1,UB
2256110,SAU_C1,2007-06-07,NULL,24,DOC,225.35,0,"TOC analyzer - UB",1,UB
2256111,SAU_C1,2007-06-07,NULL,35,DOC,220.168,0,"TOC analyzer - UB",1,UB
2256112,SAU_C1,2007-07-04,NULL,0,DOC,214.838,0,"TOC analyzer - UB",1,UB
2256113,SAU_C1,2007-07-04,NULL,5,DOC,211.681,0,"TOC analyzer - UB",1,UB
2256114,SAU_C1,2007-07-04,NULL,8,DOC,193.571,0,"TOC analyzer - UB",1,UB
2256115,SAU_C1,2007-07-04,NULL,10,DOC,186.261,0,"TOC analyzer - UB",1,UB
2256116,SAU_C1,2007-07-04,NULL,22,DOC,275.48,0,"TOC analyzer - UB",1,UB
2256117,SAU_C1,2007-07-04,NULL,25,DOC,288.106,0,"TOC analyzer - UB",1,UB
2256118,SAU_C1,2007-07-04,NULL,30,DOC,265.677,0,"TOC analyzer - UB",1,UB
2256119,SAU_C1,2007-07-04,NULL,38,DOC,250.724,0,"TOC analyzer - UB",1,UB
2256120,SAU_C1,2007-08-01,NULL,0,DOC,249.018,0,"TOC analyzer - UB",1,UB
2256121,SAU_C1,2007-08-01,NULL,5,DOC,208.908,0,"TOC analyzer - UB",1,UB
2256122,SAU_C1,2007-08-01,NULL,7,DOC,231.069,0,"TOC analyzer - UB",1,UB
2256123,SAU_C1,2007-08-01,NULL,10,DOC,195.979,0,"TOC analyzer - UB",1,UB
2256124,SAU_C1,2007-08-01,NULL,22,DOC,272.767,0,"TOC analyzer - UB",1,UB
2256125,SAU_C1,2007-08-01,NULL,32,DOC,246.809,0,"TOC analyzer - UB",1,UB
2256126,SAU_C1,2007-08-01,NULL,40,DOC,250.448,0,"TOC analyzer - UB",1,UB
2256127,SAU_C1,2007-09-05,NULL,0,DOC,227.813,0,"TOC analyzer - UB",1,UB
2256128,SAU_C1,2007-09-05,NULL,5,DOC,218.17,0,"TOC analyzer - UB",1,UB
2256129,SAU_C1,2007-09-05,NULL,10,DOC,202.511,0,"TOC analyzer - UB",1,UB
2256130,SAU_C1,2007-09-05,NULL,12,DOC,177.795,0,"TOC analyzer - UB",1,UB
2256131,SAU_C1,2007-09-05,NULL,15,DOC,196.763,0,"TOC analyzer - UB",1,UB
2256132,SAU_C1,2007-09-05,NULL,25,DOC,243.819,0,"TOC analyzer - UB",1,UB
2256133,SAU_C1,2007-09-05,NULL,34,DOC,262.912,0,"TOC analyzer - UB",1,UB
2256134,SAU_C1,2007-09-05,NULL,42,DOC,267.452,0,"TOC analyzer - UB",1,UB
2256135,SAU_C1,2007-10-10,NULL,0,DOC,206.689,0,"TOC analyzer - UB",1,UB
2256136,SAU_C1,2007-10-10,NULL,8,DOC,209.952,0,"TOC analyzer - UB",1,UB
2256137,SAU_C1,2007-10-10,NULL,10,DOC,175.83,0,"TOC analyzer - UB",1,UB
2256138,SAU_C1,2007-10-10,NULL,12,DOC,192.972,0,"TOC analyzer - UB",1,UB
2256139,SAU_C1,2007-10-10,NULL,20,DOC,257.331,0,"TOC analyzer - UB",1,UB
2256140,SAU_C1,2007-10-10,NULL,27,DOC,253.305,0,"TOC analyzer - UB",1,UB
2256141,SAU_C1,2007-10-10,NULL,35,DOC,274.581,0,"TOC analyzer - UB",1,UB
2256142,SAU_C1,2007-11-07,NULL,0,DOC,205.728,0,"TOC analyzer - UB",1,UB
2256143,SAU_C1,2007-11-07,NULL,5,DOC,212.472,0,"TOC analyzer - UB",1,UB
2256144,SAU_C1,2007-11-07,NULL,10,DOC,276.913,0,"TOC analyzer - UB",1,UB
2256145,SAU_C1,2007-11-07,NULL,12,DOC,214.137,0,"TOC analyzer - UB",1,UB
2256146,SAU_C1,2007-11-07,NULL,15,DOC,245.608,0,"TOC analyzer - UB",1,UB
2256147,SAU_C1,2007-11-07,NULL,20,DOC,252.102,0,"TOC analyzer - UB",1,UB
2256148,SAU_C1,2007-11-07,NULL,27,DOC,258.097,0,"TOC analyzer - UB",1,UB
2256149,SAU_C1,2007-12-12,NULL,0,DOC,224.794,0,"TOC analyzer - UB",1,UB
2256150,SAU_C1,2007-12-12,NULL,5,DOC,216.635,0,"TOC analyzer - UB",1,UB
2256151,SAU_C1,2007-12-12,NULL,10,DOC,224.794,0,"TOC analyzer - UB",1,UB
2256152,SAU_C1,2007-12-12,NULL,12,DOC,236.866,0,"TOC analyzer - UB",1,UB
2256153,SAU_C1,2007-12-12,NULL,15,DOC,247.523,0,"TOC analyzer - UB",1,UB
2256154,SAU_C1,2007-12-12,NULL,20,DOC,242.111,0,"TOC analyzer - UB",1,UB
2256155,SAU_C1,2007-12-12,NULL,25,DOC,228.374,0,"TOC analyzer - UB",1,UB
2256156,SAU_C1,2008-01-16,NULL,0,DOC,309.55,0,"TOC analyzer - UB",1,UB
2256157,SAU_C1,2008-01-16,NULL,5,DOC,297.477,0,"TOC analyzer - UB",1,UB
2256158,SAU_C1,2008-01-16,NULL,10,DOC,288.985,0,"TOC analyzer - UB",1,UB
2256159,SAU_C1,2008-01-16,NULL,15,DOC,289.401,0,"TOC analyzer - UB",1,UB
2256160,SAU_C1,2008-01-16,NULL,20,DOC,682.957,0,"TOC analyzer - UB",1,UB
2256161,SAU_C1,2008-01-16,NULL,25,DOC,287.736,0,"TOC analyzer - UB",1,UB
2256162,SAU_C1,2008-02-06,NULL,0,DOC,325.701,0,"TOC analyzer - UB",1,UB
2256163,SAU_C1,2008-02-06,NULL,5,DOC,314.045,0,"TOC analyzer - UB",1,UB
2256164,SAU_C1,2008-02-06,NULL,10,DOC,303.971,0,"TOC analyzer - UB",1,UB
2256165,SAU_C1,2008-02-06,NULL,15,DOC,321.455,0,"TOC analyzer - UB",1,UB
2256166,SAU_C1,2008-02-06,NULL,22,DOC,269.336,0,"TOC analyzer - UB",1,UB
2256167,SAU_C1,2008-02-06,NULL,27,DOC,245.192,0,"TOC analyzer - UB",1,UB
2256168,SAU_C1,2008-03-12,NULL,0,DOC,268.088,0,"TOC analyzer - UB",1,UB
2256169,SAU_C1,2008-03-12,NULL,2,DOC,261.177,0,"TOC analyzer - UB",1,UB
2256170,SAU_C1,2008-03-12,NULL,5,DOC,251.769,0,"TOC analyzer - UB",1,UB
2256171,SAU_C1,2008-03-12,NULL,10,DOC,261.51,0,"TOC analyzer - UB",1,UB
2256172,SAU_C1,2008-03-12,NULL,15,DOC,314.712,0,"TOC analyzer - UB",1,UB
2256173,SAU_C1,2008-03-12,NULL,18,DOC,269.253,0,"TOC analyzer - UB",1,UB
2256174,SAU_C1,2008-04-02,NULL,0,DOC,307.801,0,"TOC analyzer - UB",1,UB
2256175,SAU_C1,2008-04-02,NULL,5,DOC,317.542,0,"TOC analyzer - UB",1,UB
2256176,SAU_C1,2008-04-02,NULL,10,DOC,294.73,0,"TOC analyzer - UB",1,UB
2256177,SAU_C1,2008-04-02,NULL,14,DOC,322.538,0,"TOC analyzer - UB",1,UB
2256178,SAU_C1,2008-05-07,NULL,0,DOC,252.519,0,"TOC analyzer - UB",1,UB
2256179,SAU_C1,2008-05-07,NULL,2,DOC,255.433,0,"TOC analyzer - UB",1,UB
2256180,SAU_C1,2008-05-07,NULL,5,DOC,238.032,0,"TOC analyzer - UB",1,UB
2256181,SAU_C1,2008-05-07,NULL,10,DOC,241.279,0,"TOC analyzer - UB",1,UB
2256182,SAU_C1,2008-05-07,NULL,15,DOC,235.035,0,"TOC analyzer - UB",1,UB
2256183,SAU_C1,2008-05-07,NULL,20,DOC,246.108,0,"TOC analyzer - UB",1,UB
2256184,SAU_C1,2008-06-04,NULL,0,DOC,279.744,0,"TOC analyzer - UB",1,UB
2256185,SAU_C1,2008-06-04,NULL,3,DOC,268.92,0,"TOC analyzer - UB",1,UB
2256186,SAU_C1,2008-06-04,NULL,5,DOC,288.902,0,"TOC analyzer - UB",1,UB
2256187,SAU_C1,2008-06-04,NULL,10,DOC,274.748,0,"TOC analyzer - UB",1,UB
2256188,SAU_C1,2008-06-04,NULL,19,DOC,288.069,0,"TOC analyzer - UB",1,UB
2256189,SAU_C1,2008-06-04,NULL,31,DOC,312.214,0,"TOC analyzer - UB",1,UB
2256190,SAU_C1,2008-06-04,NULL,41,DOC,268.92,0,"TOC analyzer - UB",1,UB
2256191,SAU_C1,2008-06-04,NULL,46,DOC,300.558,0,"TOC analyzer - UB",1,UB
2256192,SAU_C1,2008-07-02,NULL,0,DOC,270.585,0,"TOC analyzer - UB",1,UB
2256193,SAU_C1,2008-07-02,NULL,3,DOC,24.1445,0,"TOC analyzer - UB",1,UB
2256194,SAU_C1,2008-07-02,NULL,5,DOC,288.902,0,"TOC analyzer - UB",1,UB
2256195,SAU_C1,2008-07-02,NULL,10,DOC,233.12,0,"TOC analyzer - UB",1,UB
2256196,SAU_C1,2008-07-02,NULL,16,DOC,273.916,0,"TOC analyzer - UB",1,UB
2256197,SAU_C1,2008-07-02,NULL,27,DOC,216.468,0,"TOC analyzer - UB",1,UB
2256198,SAU_C1,2008-07-02,NULL,35,DOC,25.8097,0,"TOC analyzer - UB",1,UB
2256199,SAU_C1,2008-07-02,NULL,44,DOC,264.757,0,"TOC analyzer - UB",1,UB
2256200,SAU_C1,2008-07-02,NULL,50,DOC,271.418,0,"TOC analyzer - UB",1,UB
2256201,SAU_C1,2008-07-30,NULL,0,DOC,273.916,0,"TOC analyzer - UB",1,UB
2256202,SAU_C1,2008-07-30,NULL,3,DOC,273.916,0,"TOC analyzer - UB",1,UB
2256203,SAU_C1,2008-07-30,NULL,10,DOC,201.482,0,"TOC analyzer - UB",1,UB
2256204,SAU_C1,2008-07-30,NULL,14,DOC,242.278,0,"TOC analyzer - UB",1,UB
2256205,SAU_C1,2008-07-30,NULL,21,DOC,209.808,0,"TOC analyzer - UB",1,UB
2256206,SAU_C1,2008-07-30,NULL,33,DOC,246.441,0,"TOC analyzer - UB",1,UB
2256207,SAU_C1,2008-07-30,NULL,39,DOC,262.26,0,"TOC analyzer - UB",1,UB
2256208,SAU_C1,2008-07-30,NULL,46,DOC,277.246,0,"TOC analyzer - UB",1,UB
2256209,SAU_C1,2008-09-03,NULL,0,DOC,348.347,0,"TOC analyzer - UB",1,UB
2256210,SAU_C1,2008-09-03,NULL,5,DOC,344.518,0,"TOC analyzer - UB",1,UB
2256211,SAU_C1,2008-09-03,NULL,8,DOC,249.355,0,"TOC analyzer - UB",1,UB
2256212,SAU_C1,2008-09-03,NULL,14,DOC,273.166,0,"TOC analyzer - UB",1,UB
2256213,SAU_C1,2008-09-03,NULL,26,DOC,278.828,0,"TOC analyzer - UB",1,UB
2256214,SAU_C1,2008-09-03,NULL,28,DOC,294.397,0,"TOC analyzer - UB",1,UB
2256215,SAU_C1,2008-09-03,NULL,40,DOC,356.673,0,"TOC analyzer - UB",1,UB
2256216,SAU_C1,2008-10-08,NULL,0,DOC,243.209,0,"TOC analyzer - UB",1,UB
2256217,SAU_C1,2008-10-08,NULL,8,DOC,252.934,0,"TOC analyzer - UB",1,UB
2256218,SAU_C1,2008-10-08,NULL,10,DOC,259.169,0,"TOC analyzer - UB",1,UB
2256219,SAU_C1,2008-10-08,NULL,14,DOC,225.479,0,"TOC analyzer - UB",1,UB
2256220,SAU_C1,2008-10-08,NULL,18,DOC,235.823,0,"TOC analyzer - UB",1,UB
2256221,SAU_C1,2008-10-08,NULL,22,DOC,245.713,0,"TOC analyzer - UB",1,UB
2256222,SAU_C1,2008-10-08,NULL,33,DOC,311.55,0,"TOC analyzer - UB",1,UB
2256223,SAU_C1,2008-11-05,NULL,0,DOC,233.635,0,"TOC analyzer - UB",1,UB
2256224,SAU_C1,2008-11-05,NULL,8,DOC,272.297,0,"TOC analyzer - UB",1,UB
2256225,SAU_C1,2008-11-05,NULL,10,DOC,265.474,0,"TOC analyzer - UB",1,UB
2256226,SAU_C1,2008-11-05,NULL,21,DOC,311.437,0,"TOC analyzer - UB",1,UB
2256227,SAU_C1,2008-11-05,NULL,26,DOC,354.169,0,"TOC analyzer - UB",1,UB
2256228,SAU_C1,2008-11-05,NULL,30,DOC,327.237,0,"TOC analyzer - UB",1,UB
2256229,SAU_C1,2008-11-05,NULL,35,DOC,324.484,0,"TOC analyzer - UB",1,UB
2256230,SAU_C1,2008-11-05,NULL,42,DOC,322.09,0,"TOC analyzer - UB",1,UB
2256231,SAU_C1,2008-12-03,NULL,0,DOC,254.462,0,"TOC analyzer - UB",1,UB
2256232,SAU_C1,2008-12-03,NULL,10,DOC,256.616,0,"TOC analyzer - UB",1,UB
2256233,SAU_C1,2008-12-03,NULL,17,DOC,296.595,0,"TOC analyzer - UB",1,UB
2256234,SAU_C1,2008-12-03,NULL,23,DOC,250.153,0,"TOC analyzer - UB",1,UB
