date,t,rh,sp,cc,ws,sr,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp,pev
2004-06-06,19.4991667916667,71.6319270416667,963.633230416667,19.9583333333333,6.17401736666667,6.17401736666667,311.5,18.9054170208333,17.4720837916667,14.4449999375,10.3741666666667,0.26775,0.295541666666667,0.320125,0,4.921691915
2004-06-07,18.8304171875,67.2795885833333,968.535744166667,50.8333333333333,6.22937385,6.22937385,311.541666666667,17.7866668333333,17.0116669791667,14.661666625,10.4741665208333,0.251791666666667,0.288916666666667,0.31725,0,4.930501341
2004-06-08,18.911667,68.001246125,971.024238333333,67.4583333333333,4.30002992916667,4.30002992916667,330,17.8908335625,16.8137505,14.7804163541667,10.5741665625,0.239291666666667,0.282916666666667,0.315041666666667,0,5.193309711
2004-06-09,19.2533335,68.3596615,971.65122125,2,5.65119483333333,5.65119483333333,338.458333333333,18.3304168333333,17.1033336666667,14.8908333333333,10.67625,0.227291666666667,0.277125,0.313375,0,5.394019461
2004-06-10,19.6366671458333,75.4005540833333,971.122864166667,19.5833333333333,6.093663225,6.093663225,333.75,18.820000375,17.4887504166667,15.0324997708333,10.7741664166667,0.218791666666667,0.27225,0.312208333333333,0,5.283117088
2004-06-11,20.9387503333333,73.0840109583333,969.486597083333,49.6666666666667,5.21439937916667,5.21439937916667,301.041666666667,19.9075005208333,18.4387504166667,15.2595832708333,10.87625,0.213416666666667,0.268083333333333,0.311,0.2,5.04101719
2004-06-12,21.0241674583333,75.3197744166667,968.84647375,60.625,5.70281416666667,5.70281416666667,262.25,20.0700005,18.8950005416667,15.5720831666667,10.984583125,0.229666666666667,0.26525,0.309375,1.6,4.348468284
2004-06-13,18.9262505,82.07345675,969.360016666667,59.4166666666667,4.906573025,4.906573025,205.291666666667,18.3679171666667,17.9575004583333,15.7845830208333,11.0970833125,0.302041666666667,0.27125,0.308125,16.4,3.15755959
2004-06-14,17.5825000833333,72.200372875,969.054690416667,36,3.95317591666667,3.95317591666667,300.833333333333,17.8220836458333,17.1075003333333,15.7679163958333,11.20958325,0.340125,0.293416666666667,0.307875,2.5,4.543312698
2004-06-15,16.7741668125,75.944805625,966.9166025,39.5,9.19934874166667,9.19934874166667,268.541666666667,16.7408338541667,16.5970836666667,15.6991665625,11.3158331875,0.319625,0.294708333333333,0.306916666666667,3.1,3.958949967
2004-06-16,20.013750375,71.5959085,964.023822916667,33.375,4.29603267833333,4.29603267833333,257.958333333333,18.474167,16.9075004583333,15.5991666666667,11.4158333333333,0.306125,0.291125,0.303375,0.2,4.242345904
2004-06-17,21.9158340833333,71.380580875,963.337627083333,9.5,5.2431570875,5.2431570875,316.458333333333,20.276250625,18.1741672916667,15.6679166041667,11.5158330833333,0.285416666666667,0.284875,0.299375,0.3,5.258192123
2004-06-18,22.0033339166667,73.522986625,960.535714166667,17.2916666666667,4.92202625833333,4.92202625833333,323.791666666667,20.4387505,18.8762505833333,15.9012499583333,11.6158333333333,0.2625,0.278666666666667,0.296708333333333,0,5.394402097
2004-06-19,18.07625025,87.2079862083333,956.904429166667,71.9166666666667,5.31376275,5.31376275,219.166666666667,18.5470839166667,18.3804172916667,16.12625025,11.7179165416667,0.282875,0.275625,0.295916666666667,11.8,3.240425197
2004-06-20,16.432500375,90.4420337083333,959.219137916667,78.0416666666667,7.70038459166667,7.70038459166667,154.166666666667,17.4512504791667,17.2845837083333,16.1554166666667,11.8220832083333,0.375083333333333,0.289208333333333,0.295125,9.2,2.141813593
2004-06-21,18.1241669375,76.9308892083333,963.7725,69.4166666666667,8.35991762083333,8.35991762083333,253.916666666667,17.715833625,16.649167,16.0075003333333,11.9241666666667,0.344541666666667,0.304666666666667,0.294625,0,3.928641714
2004-06-22,20.1387503333333,82.9746216666667,966.033529166667,74.4583333333333,9.08301809583333,9.08301809583333,265,19.332500375,17.6116673333333,15.953332875,12.0179163958333,0.314166666666667,0.304291666666667,0.294,0,4.185621814
2004-06-23,21.1116672083333,78.851824125,965.256995833333,62.5,6.3490536125,6.3490536125,309.708333333333,20.538750375,18.6866671666667,16.07208375,12.1095833333333,0.293958333333333,0.300333333333333,0.293166666666667,0.1,5.0265902782
