date,q,swt,v,lh,sh,light,strat,t,rh,sp,cc,pev,ws,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp
1998-12-22,2.662,8.089951,53735484.807551,-23.995217,-6.605173,213.275546,0.273141,2.82624995458333,75.086861375,968.748225833333,38.2083333333333,0.0389978087916667,3.8144322625,1.5074999675,3.07000001666667,7.09291661666667,11.0366664166667,0.329666666666667,0.3415,0.367291666666667,0.326,0
1998-12-23,3.1944,7.932148,53619934.613616,-71.37515,-25.517617,119.778292,0.476262,3.26583331708333,88.1297212083333,969.692255416667,92.2916666666667,0.021739561375,4.2003472875,1.93041665458333,2.85958335,6.63458327083333,10.9366666666667,0.3295,0.339541666666667,0.365875,0.326,0.2
1998-12-24,3.5069,7.828118,52643422.937751,-23.985202,-7.218059,112.851458,0.253617,4.75124992916667,84.3492833333333,970.344734583333,72.125,0.0270017323333333,5.07709662916667,4.2512499625,4.2241666375,6.39291666666667,10.8304165833333,0.329958333333333,0.338416666666667,0.364708333333333,0.326958333333333,0
1998-12-25,2.963,7.699792,52729179.083169,-38.273565,-8.888484,218.14096,0.364367,3.16999999083333,62.0820026666667,974.2182075,4.08333333333333,0.0452911014291667,5.3329268375,2.334583305625,3.369999975,6.24291661666667,10.7262498333333,0.327083333333333,0.336875,0.3635,0.327,0
1998-12-26,3.3565,7.509529,52472146.040559,-96.828751,-25.916944,206.895634,0.253615,3.19083331958333,74.6919720416667,974.283218333333,21.9583333333333,0.042800230015,6.725666425,0.947083325,2.26583329166667,5.95333322083333,10.6179166666667,0.325083333333333,0.335,0.362416666666667,0.327,0
1998-12-27,3.2176,7.300321,52187380.886436,-132.708579,-23.243964,202.715168,0.253611,5.95124995666667,74.1326745416667,967.812560833333,25.3333333333333,0.0505146743295833,10.5326143333333,3.37416662233333,2.8158333125,5.6324998625,10.5054164375,0.322916666666667,0.333,0.361083333333333,0.327,0
1998-12-28,2.7315,7.241937,51761861.338079,-42.784695,-10.128795,166.522883,0.184461,7.44499996666667,87.9487598333333,964.81297625,84.4583333333333,0.0326723235416667,6.88301489583333,5.80749990416667,4.74083324583333,5.63041659166667,10.3845833333333,0.320875,0.331291666666667,0.359458333333333,0.327333333333333,0
1998-12-29,5.5208,7.196079,51281959.994495,-22.173347,-4.740664,141.677848,0.297258,7.2616666125,87.8817674166667,962.523637916667,64.375,0.0307334867916667,5.71019052916667,6.351249975,5.45541652916667,5.8199999375,10.2762497708333,0.322875,0.33,0.358833333333333,0.328,0.5
1998-12-30,4.0972,7.194986,51281959.994495,-2.44529,-0.498399,73.172487,0.393122,8.03666657083333,92.39192425,961.001559166667,90.4583333333333,0.0212215811666667,6.40318736666667,7.18249985833333,5.87416661666667,6.05541660416667,10.1741666666667,0.339583333333333,0.330291666666667,0.357666666666667,0.328,9
1998-12-31,6.5741,7.759664,51705272.706956,-5.095948,-0.751962,123.109654,0.273397,9.469999875,92.8466050416667,955.48330375,87.25,0.025070153,7.7648359375,8.9991666,7.32416659166667,6.382499925,10.0824999583333,0.406583333333333,0.363458333333333,0.354,0.328,11.3
1999-01-01,14.7338,7.588088,54082980.471956,-15.843465,-4.998341,80.282663,0.466802,7.19499996666667,96.1990626666667,956.871495833333,90.3333333333333,0.01316592225,8.13070270833333,7.41583324583333,6.83041662916667,6.71166662916667,9.9970830625,0.411458333333333,0.3895,0.354541666666667,0.328,8.5
1999-01-02,32.1759,7.352803,55603521.982956,-28.039172,-6.877956,158.194489,0.270555,7.2345833,87.350934875,962.525223333333,61.625,0.0340305467875,5.33082993333333,7.05541662916667,6.66166660416667,6.8949999625,9.92208333333333,0.390333333333333,0.39425,0.356458333333333,0.328,0
1999-01-03,21.6898,7.28193,56283754.309956,-25.059906,-4.350891,207.821036,0.301788,6.83041661666667,81.773456625,967.783589166667,48.7083333333333,0.0437611404583333,5.00140404166667,6.10124998333333,5.59083328333333,6.93666666666667,9.84708333333333,0.378208333333333,0.38775,0.357791666666667,0.328791666666667,0
1999-01-04,13.1481,7.324549,56165112.597956,-22.73025,-0.042883,214.212021,0.296917,8.38041657083333,78.7508627916667,968.830484166667,29.5833333333333,0.0484290159583333,5.44037022083333,6.74499990416667,6.17416662916667,6.92,9.782499625,0.371,0.381541666666667,0.358875,0.329,0
1999-01-05,10.2083,7.318272,55869135.839956,-35.791013,1.817532,227.234204,0.294587,8.15125000416667,80.4124723333333,968.001877916667,0.125,0.0521936657916667,6.8186917125,6.41583328333333,6.48041659166667,6.988749975,9.7075,0.364958333333333,0.376041666666667,0.359,0.329,0
1999-01-06,8.1134,7.25723,55780517.430956,-51.045766,2.29283,229.220961,0.153314,7.95124997083333,77.0650932083333,969.590523333333,0,0.0503315630529167,6.04847797916667,5.79291665833333,6.14916656666667,7.04291652916667,9.64708333333333,0.359916666666667,0.371166666666667,0.359041666666667,0.329,0
1999-01-07,6.713,7.278183,55574054.015956,-21.861352,0.637603,221.481517,0.257104,7.94708329166667,82.3325364583333,967.259357083333,0.125,0.0481040934166667,5.40678737083333,6.213749925,6.02833325833333,7.04291652916667,9.58875,0.356166666666667,0.367416666666667,0.359583333333333,0.329,0
1999-01-08,7.1181,7.232495,55074462.799956,-23.384617,-4.298492,196.96505,0.279617,6.213749905,84.7235907083333,961.39824375,25.0833333333333,0.04309771,5.20899846666667,5.35958330833333,5.53458327083333,6.99916661666667,9.5220829375,0.353541666666667,0.364041666666667,0.359166666666667,0.329,0
1999-01-09,6.5625,7.198252,54694157.133956,-7.012474,-2.142771,55.178769,0.253624,6.01999995,94.9987955416667,956.337626666667,79.2916666666667,0.0127998208333333,5.60587305833333,5.33041664583333,5.2574999625,6.87833323333333,9.4575,0.385291666666667,0.374833333333333,0.359208333333333,0.32975,30.5
1999-01-10,6.8866,7.115659,56700132.469955,-16.330122,-6.053275,95.542363,0.25363,4.17416664166667,95.064477125,945.919129166667,93.5416666666667,0.0189414358333333,8.7412918625,5.64708324583333,5.67208329583333,6.8199997,9.395,0.429166666666667,0.429916666666667,0.375458333333333,0.33,17.1
1999-01-11,31.4815,6.989698,58231910.052955,-11.318649,-4.661875,177.485334,0.24595,2.07208330729167,91.755184,956.056229166667,58.0416666666667,0.026340698525,4.02446204583333,3.69708329166667,4.5095832625,6.71166664166667,9.33666666666667,0.411416666666667,0.417416666666667,0.385458333333333,0.330375,2.1
1999-01-12,23.2292,6.74815,58778182.255955,-74.444298,-27.742721,187.387134,0.180588,1.60333331791667,83.1727090416667,965.857107083333,39.4166666666667,0.0301160045708333,5.36812122916667,2.18874997258333,3.12416665,6.39083324583333,9.269999625,0.394958333333333,0.406,0.387833333333333,0.331,0
1999-01-13,14.838,6.641982,58565391.464955,-34.802368,-9.086505,230.523793,0.436258,3.386666655,72.752092375,964.221155416667,18.25,0.0469645844041667,5.70885705833333,2.055416649625,2.465833325,5.976249925,9.195,0.385625,0.397791666666667,0.388,0.331958333333333,0
1999-01-14,11.5741,6.576149,58565391.464955,-27.400992,-6.969606,182.955437,0.485438,4.42208332166667,77.7185955,964.91235,40.9166666666667,0.0404658389166667,4.194279575,3.080416673125,2.89916663333333,5.6262498875,9.11583333333333,0.37975,0.392,0.387416666666667,0.332541666666667,0
1999-01-15,10.79,6.505647,57748813.791955,-33.410508,-8.971325,250.831272,0.469846,4.41583327983333,80.8811610416667,967.347169583333,9.16666666666667,0.0472673651,4.70127471541667,3.32208329604167,3.44499995,5.45333333333333,9.036666375,0.374708333333333,0.386958333333333,0.386416666666667,0.333,0
1999-01-16,9.9652,6.365463,57538190.568955,-101.598499,-25.636637,251.917288,0.329216,4.73666664316667,85.655362,967.14376875,57.0833333333333,0.0445341894083333,10.7583132083333,2.88458331125,3.1220833,5.32416661666667,8.94708333333333,0.370083333333333,0.381625,0.385208333333333,0.333958333333333,0
1999-01-17,9.3171,6.627446,57598323.276955,-12.06058,-1.960535,126.092465,0.25894,8.35541653333333,92.6286095,961.91573375,87.5833333333333,0.0236359688125,9.94824555416667,6.94083330833333,5.07208325833333,5.31583327083333,8.8575,0.379291666666667,0.378166666666667,0.384041666666667,0.33425,7.9
1999-01-18,12.361,7.485206,59266245.963955,-1.814184,-0.343404,107.766339,0.468562,7.2699999375,83.5849254166667,966.33138,80.25,0.0265788679375,7.7660367125,7.057499975,5.96791659166667,5.58666660416667,8.78249966666667,0.413333333333333,0.398166666666667,0.384208333333333,0.335,6
1999-01-19,32.6619,7.422461,60218566.736955,-23.438378,-3.351143,251.614661,0.435461,7.8491665625,76.89557575,970.45036125,7.83333333333333,0.0522750292291667,4.40481700416667,6.44708325833333,5.84708325833333,5.80124995,8.70333333333333,0.390208333333333,0.399375,0.385583333333333,0.335416666666667,0
1999-01-20,24.4096,6.551496,60311197.428955,-85.778435,-14.59218,264.938491,0.201415,5.87624992275,78.3544667916667,969.65889875,8.91666666666667,0.0559410045958333,6.89415894583333,4.3429166025,5.02416656666667,5.90333333333333,8.64083333333333,0.379708333333333,0.392291666666667,0.3855,0.336,0
1999-01-21,19.236,6.533373,60280311.303955,-59.851471,-9.934505,203.835868,0.234381,6.58041666666667,86.677407125,968.844802916667,66.2083333333333,0.0407079958875,6.47754122083333,4.9866666,4.84916661666667,5.895,8.574166625,0.373875,0.386375,0.385,0.336583333333333,0
1999-01-22,16.7939,6.670582,59848875.655955,-0.088529,-0.01615,146.081209,0.254804,6.46999995416667,87.141013,968.936922083333,95.5416666666667,0.031201924875,4.7809888875,5.55749994166667,5.33458327083333,5.92833333333333,8.507499625,0.370291666666667,0.381708333333333,0.384166666666667,0.337,0
1999-01-23,13.7615,6.732478,59419247.596955,-1.208042,-0.237424,215.778739,0.267638,6.96999995833333,87.698650625,969.982132916667,84.2916666666667,0.0399558055416667,5.18980082916667,6.167916625,5.6324999,5.9949999625,8.44916666666667,0.366625,0.3775,0.383625,0.337666666666667,0
1999-01-24,12.986,6.660351,59818128.059955,-13.826673,-3.13755,245.255362,0.271837,6.10333326666667,85.5276214166667,972.805829166667,8.70833333333333,0.0456057321666667,4.34188659583333,5.17208327083333,5.46583328333333,6.0762497375,8.39083333333333,0.36325,0.374041666666667,0.384,0.338,0
1999-01-25,12.8356,6.6122,59388628.880955,-31.684602,-5.409291,281.869668,0.321358,5.95124993,78.7217497916667,974.857200833333,7.91666666666667,0.057670423885625,5.25916189583333,4.89708328333333,4.80541662916667,6.044999925,8.33666666666667,0.358708333333333,0.37,0.38325,0.338625,0
1999-01-26,10.5092,6.607405,58991421.400955,-31.462681,-4.209247,245.690606,0.324385,6.40333326816667,77.9806179166667,967.720185416667,47.0416666666667,0.0535956746666667,6.04070677916667,5.0179165875,4.74083323333333,5.96166666666667,8.282499625,0.354416666666667,0.365958333333333,0.381875,0.339,0.2
1999-01-27,9.6411,6.615028,58565391.465955,-20.211855,-2.052807,181.258876,0.317232,7.72624992083333,79.371328875,963.972901666667,60.75,0.0414091142083333,5.0310761375,6.30958327083333,5.40541662916667,5.97833333333333,8.22833325,0.351416666666667,0.3625,0.379833333333333,0.33925,0
1999-01-28,8.7731,6.706806,57899531.293955,-23.777632,4.902346,252.022209,0.264923,9.30125009166667,77.8753729166667,964.77994125,51.25,0.0580440708333333,5.35688663333333,7.45541650833333,5.59083325833333,6.01374995,8.17208333333333,0.347458333333333,0.358875,0.378416666666667,0.34,0
1999-01-29,8.5879,6.859873,57899531.293955,-5.846987,0.157478,149.816323,0.267299,8.26374990833333,82.1441073333333,965.193764583333,78.2083333333333,0.0335108178470833,5.13065160833333,7.66999995,6.21583325833333,6.14708332083333,8.12208333333333,0.347291666666667,0.356041666666667,0.376791666666667,0.34,1
1999-01-30,8.8656,6.7091,56610760.155955,-23.014719,-3.383595,305.242086,0.297606,5.0158333125,57.87065775,968.914249166667,13.9583333333333,0.0896046162916667,12.4472733875,5.73249995,5.44708323333333,6.22625,8.07625,0.35375,0.354166666666667,0.375541666666667,0.34025,0.7
1999-01-31,8.8772,6.453496,56729941.240955,-106.285567,-29.800758,317.742519,0.259144,0.23458333375,42.6468504583333,970.851505,0,0.0762952210625,13.736228975,1.65541667583333,3.261666675,6.05541662916667,8.032499625,0.3415,0.3515,0.374208333333333,0.341,0
1999-02-01,8.2754,6.398228,56789585.839955,-27.792171,-8.447106,323.198893,0.180209,0.0366665916666667,63.4491739166667,971.81276875,0.708333333333333,0.0524033937875,4.446890675,-0.11749999875,1.28874997833333,5.55333327083333,7.9804168,0.337625,0.348083333333333,0.372291666666667,0.341,0
1999-02-02,7.2222,6.337894,56580987.385955,-34.43913,-8.519942,319.068606,0.473625,2.37624996666667,67.4148594583333,975.28132875,12.125,0.0565457551958333,5.00374765416667,1.41166663166667,1.48458333166667,4.99083325833333,7.913750025,0.335333333333333,0.3455,0.371083333333333,0.341,0
1999-02-03,6.8981,6.345783,56580987.385955,-25.037167,-4.645424,302.231535,0.474191,4.71791663208333,76.62947875,978.264755416667,43.2083333333333,0.0574416755355417,4.33436355833333,3.29499998958333,2.64083329583333,4.688749975,7.84291650416667,0.331083333333333,0.343208333333333,0.369833333333333,0.341,0
1999-02-04,6.7824,6.410446,56610760.155955,-15.660732,-0.666214,322.890314,0.471956,6.469999919,78.3143667916667,974.992105416667,16.9166666666667,0.0659206918333333,4.51043976666667,4.69708331375,3.8574999875,4.64916666666667,7.7637499625,0.326666666666667,0.34,0.36825,0.341916666666667,0
1999-02-05,6.1805,6.518118,56313437.185955,-8.39011,-0.101607,321.950309,0.466966,6.90541664583333,85.049017375,968.31542875,30.1666666666667,0.0615354868958333,5.0231494125,5.75124995,4.505416575,4.75541662916667,7.69291666666667,0.323208333333333,0.336583333333333,0.367041666666667,0.342,0
1999-02-06,5.9374,6.602889,56343129.045955,-15.142449,-1.050204,301.290993,0.272117,6.9887499,84.6348994583333,964.362645,74.8333333333333,0.055112944875,4.6153067125,6.4970833,4.98458324583333,4.93875,7.62833332083333,0.320666666666667,0.334041666666667,0.365916666666667,0.342,0
1999-02-07,6.1805,6.629946,56402539.692955,-17.610624,-1.046188,212.016798,0.203418,7.611666575,82.54061875,959.100085,60.8333333333333,0.0398010987208333,5.23826764583333,6.6783332625,5.63458323333333,5.16166660416667,7.56166641666667,0.3195,0.331083333333333,0.363291666666667,0.342,0.1
1999-02-08,5.949,6.517311,56105845.559955,-46.897153,-6.654626,275.451964,0.278815,6.5783332625,79.5654472083333,960.4500925,68.0416666666667,0.0508459671166667,7.0363079375,5.83041657916667,4.82624997916667,5.31583308333333,7.50958333333333,0.318333333333333,0.328041666666667,0.361291666666667,0.342,0
1999-02-09,5.9374,6.351188,55780517.432955,-94.459777,-7.836943,266.054809,0.253625,6.82208330416667,73.46822025,950.533147916667,77.4166666666667,0.0639236706145833,13.8726298208333,5.9929166125,4.77416665416667,5.34499985,7.45541666666667,0.313791666666667,0.325583333333333,0.3595,0.342,0.2
1999-02-10,5.3124,6.272745,55839587.416955,-60.65996,-14.420939,334.511725,0.270323,2.96791664875,73.9035652916667,953.250068333333,56.5416666666667,0.0531296270833333,6.03488162083333,4.18874997083333,4.5533333,5.40541666666667,7.4075,0.335166666666667,0.327083333333333,0.358333333333333,0.342,3.1
1999-02-11,5.8796,6.096991,55632998.876955,-128.166345,-22.175246,361.702727,0.285911,2.67416661708333,47.1319442916667,960.181752916667,0.958333333333333,0.079370406125,9.24925969583333,2.86374995416667,2.88875002916667,5.22208329583333,7.357499925,0.330291666666667,0.328666666666667,0.356625,0.342,0
1999-02-12,4.3518,6.149566,55810047.954955,-5.353673,-1.123049,370.57161,0.258302,1.9512499925,57.4753597083333,963.816469166667,7.45833333333333,0.0660070991541667,4.7509454,1.19916667566667,1.9095833375,4.9074999,7.30333313333333,0.321208333333333,0.326,0.355333333333333,0.342,0
1999-02-13,6.25,6.150934,56017012.220955,-5.706429,-1.485088,379.076161,0.226894,0.894999967916667,58.0150970833333,967.165972083333,42.3333333333333,0.0637269148666667,5.44356282916667,0.226250001875,1.08458333333333,4.51166660416667,7.24291666666667,0.317083333333333,0.324375,0.3545,0.342166666666667,0
1999-02-14,3.8079,6.119506,56283754.312955,-20.753545,-5.796672,390.573762,0.407132,1.26374998791667,65.7729287916667,970.848614166667,19.7083333333333,0.06187413924375,4.56674463333333,0.630416669166667,1.06583333,4.10333325416667,7.17416666666667,0.312,0.322875,0.3535,0.343,0
1999-02-15,4.1319,6.17183,55810047.955955,-5.77606,-1.149669,318.471541,0.403596,3.67833328333333,71.570829875,971.300694166667,54.4583333333333,0.0634245417083333,3.6688023375,2.41999999229167,1.63666664333333,3.82000003333333,7.09708319583333,0.308333333333333,0.320416666666667,0.352416666666667,0.343,0.2
1999-02-16,4.3865,6.17422,55574054.018955,-18.419986,-2.636431,272.783923,0.401479,6.04916665416667,78.910283125,968.43912125,48.5,0.05684573475,5.16611404166667,4.85958333333333,3.63041665416667,3.82000005,7.01999995,0.308958333333333,0.317916666666667,0.35075,0.343,0
1999-02-17,5.2314,6.272871,55544594.959955,-4.397794,-0.125274,313.738712,0.401028,6.76583329166667,83.8318631666667,965.567334583333,58.6666666666667,0.0536094827708333,5.6556461,5.3929166,4.16999995416667,4.0199998625,6.945,0.306541666666667,0.316291666666667,0.349541666666667,0.343,0.4
1999-02-18,4.699,6.442155,55397433.594955,-11.436252,2.182121,374.409235,0.400214,8.747083225,79.8987403333333,968.519634166667,50.0833333333333,0.0780387612291667,4.1123465875,7.29291656666667,5.544999925,4.32416662916667,6.88458333333333,0.302,0.312416666666667,0.348666666666667,0.342625,0
1999-02-19,4.3171,6.697446,55250495.110955,-5.811282,0.754519,391.060441,0.254433,8.31374994583333,80.400976625,973.01936625,55.6666666666667,0.0801800524583333,4.1785591875,6.70333330833333,5.626249975,4.67208325833333,6.82416639166667,0.296541666666667,0.310125,0.348,0.342416666666667,0
1999-02-20,4.6875,7.014459,55191782.076955,-0.155752,0.059551,347.240108,0.254295,9.06166657916667,84.9275222083333,971.956827916667,51.25,0.0775729970416667,4.33424063333333,7.17208324583333,5.97833325833333,4.969999975,6.7762499625,0.292541666666667,0.3085,0.347166666666667,0.342,0
1999-02-21,4.6643,7.359338,55045155.220955,-2.776637,1.470578,400.550026,0.25507,9.5929167875,84.493396375,967.489494583333,61.2916666666667,0.0888554817916667,5.16737013333333,8.06999989583333,6.67208324166667,5.28666664166667,6.73458333333333,0.287958333333333,0.306083333333333,0.345958333333333,0.342,0
1999-02-22,3.5185,7.680356,54957285.814955,-18.587466,5.572112,343.869992,0.266772,10.6825000541667,77.8314520833333,960.713215833333,78.4166666666667,0.0846895432916667,7.052452075,9.39499994583333,7.11791661666667,5.62416655416667,6.71791666666667,0.285458333333333,0.303208333333333,0.344333333333333,0.342,2.8
1999-02-23,4.7685,7.71273,54781786.807955,-4.858603,-1.058254,164.533476,0.442627,7.41791660833333,89.4816662083333,966.4068,94.4583333333333,0.0326912734583333,5.05068819166667,8.1158332625,7.31166662083333,5.98666659166667,6.67,0.326333333333333,0.306,0.343041666666667,0.342,3
1999-02-24,4.7222,6.745883,54723358.162955,-34.543947,1.144456,247.805486,0.29395,8.6970832625,83.43105725,961.421852083333,99.375,0.0533837124166667,8.23827305,8.11999993333333,7.08666661666667,6.1887499875,6.67,0.320625,0.308916666666667,0.3425,0.342,0.1
1999-02-25,4.5949,6.986996,54519137.096955,-3.134098,3.264115,443.361368,0.178326,10.4574998708333,76.736111875,962.133043333333,58.8333333333333,0.0907794709583333,6.549494575,9.11166664166667,7.4449999375,6.38041654166667,6.67,0.309958333333333,0.309041666666667,0.34175,0.342,0
1999-02-26,4.0509,7.279083,54344435.785955,-1.548176,0.071948,373.101668,0.178326,8.8533333,84.2730939166667,966.792166666667,54.2916666666667,0.07209320325,4.88381036666667,7.97833322083333,7.576249925,6.59708317083333,6.67,0.301708333333333,0.30725,0.340833333333333,0.342,0
1999-02-27,5.0463,7.523226,54053974.025955,-10.286182,1.786616,265.311833,0.178326,9.31999994583333,84.53184475,964.372338333333,98.125,0.0547433825,6.63765215833333,8.76583325,7.54708327916667,6.7512499375,6.67,0.297125,0.303208333333333,0.339708333333333,0.342,0
1999-02-28,4.3981,7.618193,54082980.473955,-18.035018,4.605397,297.003476,0.178326,9.94916660416667,79.0633845416667,968.681449583333,83.8333333333333,0.0608417906441667,10.8244326041667,9.22833327083333,8.00749990416667,6.9137499875,6.67,0.294416666666667,0.302,0.339,0.342,0
1999-03-01,4.6296,7.804096,53909074.042955,-4.742936,0.098156,495.133919,0.25807,8.91999990416667,73.4598464166667,971.65426625,33.625,0.099801473175,5.29694557083333,7.85541659583333,7.29499990833333,7.01166664166667,6.67,0.288458333333333,0.300458333333333,0.337916666666667,0.342,0
1999-03-02,4.3865,8.024484,53735484.809955,-23.682727,3.258193,493.620637,0.267136,9.6470833875,78.5500624583333,969.141920833333,11.0416666666667,0.10027760615,6.73459899583333,8.3033332375,7.41583329583333,7.04708319583333,6.67,0.280333333333333,0.2975,0.336,0.342,0
1999-03-03,4.456,7.319345,53619934.615955,-49.722957,4.98929,411.63181,0.257888,9.01583329583333,81.7181650833333,956.676848333333,70.8333333333333,0.0738392950833333,9.6455611375,7.89291652916667,7.54291655833333,7.10541656666667,6.67,0.27675,0.295541666666667,0.334916666666667,0.342,1.6
1999-03-04,4.7569,7.362885,53446873.006955,-37.570486,-7.591595,323.644837,0.257888,7.2304166,76.1233125416667,946.74963,74.0416666666667,0.0650172954375,4.77715122916667,7.77416664583333,7.680416575,7.18458333333333,6.72,0.304458333333333,0.297375,0.335291666666667,0.342,1.2
1999-03-05,4.5254,7.260042,53389256.042955,-61.739245,-15.006961,299.644858,0.257888,5.41166665833333,75.29409275,949.5023275,68.6666666666667,0.0577786087470833,6.5846084,5.72833324583333,6.20958330833333,7.1199998875,6.72,0.303,0.300958333333333,0.335416666666667,0.342,0.8
1999-03-06,5.1273,7.187767,53159138.930955,-66.5208,-16.994144,458.16965,0.257888,4.48041660083333,67.7149550833333,954.02674375,25.7916666666667,0.0864536818916667,5.96788265833333,4.53666666666667,5.05124995,6.84708330833333,6.72,0.298375,0.302125,0.334416666666667,0.342,0.6
1999-03-07,4.3865,7.185517,53101697.271955,-38.403176,-8.44253,413.792022,0.257888,5.35124995083333,69.31265725,958.411577916667,45.375,0.0756505886791667,4.18620296666667,4.538749925,4.6283332875,6.51791664166667,6.72,0.295666666666667,0.303166666666667,0.33575,0.342,0
1999-03-08,4.9768,7.071774,52872280.558955,-114.978745,-4.828,495.449419,0.319198,8.184583325,72.5519748333333,958.614096666667,52.1666666666667,0.0981056484041667,11.0104560416667,6.05124990833333,5.253333275,6.26583329583333,6.72,0.291,0.302666666666667,0.335791666666667,0.341625,0
1999-03-09,3.0439,7.179136,52815013.775955,-50.423164,9.675818,551.704163,0.268554,9.390833225,77.5772575833333,957.480455833333,37.8333333333333,0.104204497125,8.67294339583333,7.7199999375,6.79083325,6.27416662916667,6.69708333333333,0.283708333333333,0.300166666666667,0.3345,0.341,0
1999-03-10,4.699,7.791171,52643422.940955,-8.298422,7.057344,507.884016,0.447354,11.5470833,74.3142283333333,958.51623875,65.25,0.111399471166667,5.11189043333333,9.57624985,8.07416662083333,6.47833330833333,6.67,0.276875,0.297625,0.333083333333333,0.341,0
1999-03-11,3.8541,8.607148,52700584.998955,-1.937433,1.210214,484.862237,0.449853,12.2970834166667,75.605565625,960.074158333333,84.0833333333333,0.1065023125,5.11652737083333,10.584583275,9.07416660416667,6.83458328333333,6.67,0.270208333333333,0.29475,0.33175,0.341,0
